replicateid,dayselapsed,beta,eir,pfprunder5,pfpr2to10,pfprall
2678,7882,0.13,3.50046,1.98647,1.43144,1.08892
2678,7913,0.13,3.50046,3.72262,3.17131,2.71019
2678,7943,0.13,3.50046,9.87985,8.87259,7.91496
2678,7974,0.13,3.50046,23.6279,22.5635,20.4018
2678,8004,0.13,3.50046,37.5659,36.1097,33.4897
2678,8035,0.13,3.50046,40.6977,37.8861,33.861
2678,8066,0.13,3.49535,27.8701,23.9627,18.7961
2679,3987,0.14,4.45043,42.1767,40.239,38.3377
2679,4018,0.14,4.45043,41.9494,39.3599,35.7083
2679,4049,0.14,4.38698,26.8997,23.1586,18.7556
2679,4077,0.14,4.38698,14.4366,11.7007,8.62685
2679,4108,0.14,4.38698,8.32295,6.3896,4.45053
2679,4138,0.14,4.38698,5.21789,3.9263,2.57409
2679,4169,0.14,4.38698,3.26201,2.41596,1.60504
2679,4199,0.14,4.38698,2.17968,1.58084,1.07688
2679,4230,0.14,4.38698,2.33283,1.7585,1.28732
2679,4261,0.14,4.38698,4.74755,3.914,3.37302
2679,4291,0.14,4.38698,12.7465,11.4496,10.1969
2679,4322,0.14,4.38698,27.9566,26.4125,24.862
2679,4352,0.14,4.38698,41.8457,40.1786,38.2186
2679,4383,0.14,4.38698,43.2959,40.784,36.5109
2679,4414,0.14,4.37694,28.657,24.7217,19.4015
2679,4442,0.14,4.37694,16.141,13.205,9.07406
2679,4473,0.14,4.37694,8.45191,6.65067,4.51137
2679,4503,0.14,4.37694,5.46572,4.03757,2.64344
2679,4534,0.14,4.37694,3.36507,2.61214,1.65265
2679,4564,0.14,4.37694,2.43558,1.75067,1.1232
2679,4595,0.14,4.37694,2.3557,1.74287,1.2886
2679,4626,0.14,4.37694,4.92218,4.03105,3.35439
2679,4656,0.14,4.37694,13.108,11.4811,9.75282
2679,4687,0.14,4.37694,27.5073,25.9096,24.1088
2679,4717,0.14,4.37694,41.5091,39.6529,37.6521
2679,4748,0.14,4.37694,43.5221,40.9301,36.35
2679,4779,0.14,4.29743,29.3121,24.9455,19.6065
2679,4807,0.14,4.29743,16.217,12.8144,9.12179
2679,4838,0.14,4.29743,8.88201,6.96869,4.6252
2679,4868,0.14,4.29743,5.77699,4.37284,2.6792
2679,4899,0.14,4.29743,3.64902,2.65272,1.6839
2679,4929,0.14,4.29743,2.6518,1.8335,1.15783
2679,4960,0.14,4.29743,2.40299,1.84936,1.3267
2679,4991,0.14,4.29743,5.40768,4.55217,3.53923
2679,5021,0.14,4.29743,14.0728,12.1005,10.5613
2679,5052,0.14,4.29743,29.1771,26.7408,25.3444
2679,5082,0.14,4.29743,42.7705,40.714,38.5565
2679,5113,0.14,4.29743,44.8292,40.9033,36.7116
2679,5144,0.14,4.43551,29.8737,25.0402,19.7199
2679,5173,0.14,4.43551,15.613,12.033,8.71331
2679,5204,0.14,4.43551,8.61682,6.55397,4.35525
2679,5234,0.14,4.43551,5.45387,3.98954,2.57054
2679,5265,0.14,4.43551,3.56943,2.49013,1.53234
2679,5295,0.14,4.43551,2.2214,1.3663,1.04785
2679,5326,0.14,4.43551,2.11562,1.5355,1.29827
2679,5357,0.14,4.43551,4.98566,4.04759,3.34072
2679,5387,0.14,4.43551,12.9249,11.7772,10.1395
2679,5418,0.14,4.43551,28.3464,26.9795,24.7485
2679,5448,0.14,4.43551,41.6451,40.4885,37.8078
2679,5479,0.14,4.43551,42.3305,39.7925,35.6187
2679,5510,0.14,4.256,28.9124,24.129,18.9888
2679,5538,0.14,4.256,15.97,12.381,8.75122
2679,5569,0.14,4.256,8.74873,6.5441,4.38924
2679,5599,0.14,4.256,5.47907,3.76896,2.5337
2679,5630,0.14,4.256,3.3742,2.35474,1.57676
2679,5660,0.14,4.256,2.28734,1.63392,1.06735
2679,5691,0.14,4.256,2.40477,1.78501,1.2799
2679,5722,0.14,4.256,5.45804,4.31194,3.38358
2679,5752,0.14,4.256,13.0407,11.4109,10.1286
2679,5783,0.14,4.256,28.1569,26.9129,25.0117
2679,5813,0.14,4.256,42.642,41.5391,38.6968
2679,5844,0.14,4.256,44.3161,41.3056,36.8155
2679,5875,0.14,4.34983,29.678,24.9537,19.4973
2679,5903,0.14,4.34983,16.3378,12.39,9.0728
2679,5934,0.14,4.34983,9.08756,6.5525,4.56779
2679,5964,0.14,4.34983,5.75705,4.08797,2.63714
2679,5995,0.14,4.34983,3.66939,2.55075,1.60438
2679,6025,0.14,4.34983,2.38423,1.63276,1.00209
2679,6056,0.14,4.34983,2.20742,1.60474,1.19802
2679,6087,0.14,4.34983,5.07596,3.90369,3.17768
2679,6117,0.14,4.34983,13.2481,11.5385,9.48008
2679,6148,0.14,4.34983,27.5402,25.6757,23.6745
2679,6178,0.14,4.34983,41.9487,40.059,37.4283
2679,6209,0.14,4.34983,43.5485,40.8251,36.4321
2679,6240,0.14,4.19321,29.8979,25.0296,19.7611
2679,6268,0.14,4.19321,16.1904,12.3377,8.95658
2679,6299,0.14,4.19321,8.72532,6.61341,4.51738
2679,6329,0.14,4.19321,5.40025,4.05202,2.59984
2679,6360,0.14,4.19321,3.76144,2.58052,1.59544
2679,6390,0.14,4.19321,2.21539,1.70299,1.02861
2679,6421,0.14,4.19321,2.14228,1.71806,1.2256
2679,6452,0.14,4.19321,4.70386,3.94265,3.15895
2679,6482,0.14,4.19321,12.75,11.4515,9.67192
2679,6513,0.14,4.19321,28.0735,26.2532,23.9491
2679,6543,0.14,4.19321,42.5692,41.2624,37.6878
2679,6574,0.14,4.19321,44.0501,41.789,36.8285
2679,6605,0.14,4.23067,29.5271,25.3807,19.9701
2679,6634,0.14,4.23067,15.912,12.4071,8.91606
2679,6665,0.14,4.23067,8.74899,6.55397,4.45089
2679,6695,0.14,4.23067,5.69757,4.02471,2.67414
2679,6726,0.14,4.23067,3.75818,2.74943,1.66255
2679,6756,0.14,4.23067,2.41827,1.73489,1.06263
2679,6787,0.14,4.23067,2.20036,1.7304,1.30157
2679,6818,0.14,4.23067,4.85108,4.25738,3.31647
2679,6848,0.14,4.23067,12.8274,11.4258,9.8237
2679,6879,0.14,4.23067,28.8234,27.0923,24.4941
2679,6909,0.14,4.23067,42.4442,41.118,38.0791
2679,6940,0.14,4.23067,43.6271,40.5735,36.0275
2679,6971,0.14,4.23417,28.806,24.0227,19.1307
2679,6999,0.14,4.23417,15.8148,12.2415,8.78799
2679,7030,0.14,4.23417,9.11361,6.77639,4.50554
2679,7060,0.14,4.23417,5.54418,3.93478,2.57336
2679,7091,0.14,4.23417,3.69157,2.56492,1.59629
2679,7121,0.14,4.23417,2.39256,1.70142,1.05872
2679,7152,0.14,4.23417,2.43148,1.7638,1.28233
2679,7183,0.14,4.23417,4.73545,3.91154,3.22287
2679,7213,0.14,4.23417,12.8813,11.1359,9.57126
2679,7244,0.14,4.23417,27.7748,25.86,24.0009
2679,7274,0.14,4.23417,42.0035,40.3554,37.5689
2679,7305,0.14,4.23417,44.5368,41.7687,36.8601
2679,7336,0.14,4.21501,30.5893,26.1853,19.9695
2679,7364,0.14,4.21501,17.645,13.7527,9.34705
2679,7395,0.14,4.21501,9.69767,7.21077,4.66446
2679,7425,0.14,4.21501,5.80862,4.18314,2.67255
2679,7456,0.14,4.21501,3.64358,2.50159,1.66309
2679,7486,0.14,4.21501,2.64317,1.8481,1.12632
2679,7517,0.14,4.21501,2.54111,1.88345,1.32544
2679,7548,0.14,4.21501,4.87526,4.25451,3.39342
2679,7578,0.14,4.21501,13.1119,11.5999,9.96562
2679,7609,0.14,4.21501,28.4346,26.8037,24.3832
2679,7639,0.14,4.21501,42.3481,40.9097,37.7546
2679,7670,0.14,4.21501,43.4298,41.602,36.5185
2679,7701,0.14,4.25249,29.3977,25.4567,19.6905
2679,7729,0.14,4.25249,16.2929,12.7676,9.03163
2679,7760,0.14,4.25249,8.62359,6.39517,4.43953
2679,7790,0.14,4.25249,5.38196,3.96152,2.53055
2679,7821,0.14,4.25249,3.53936,2.48666,1.50359
2679,7851,0.14,4.25249,2.30878,1.6947,0.989763
2679,7882,0.14,4.25249,2.01107,1.64058,1.09068
2679,7913,0.14,4.25249,4.06533,3.63443,2.82569
2679,7943,0.14,4.25249,10.5056,9.56511,8.29592
2679,7974,0.14,4.25249,24.8602,23.6727,21.4052
2679,8004,0.14,4.25249,39.2183,38.4793,35.2842
2679,8035,0.14,4.25249,42.6697,40.6475,35.2663
2679,8066,0.14,3.85466,29.1454,25.6303,19.5919
2660,3987,0.15,4.9403,44.7535,43.2502,40.4222
2660,4018,0.15,4.9403,45.4869,42.6785,37.8811
2660,4049,0.15,4.79545,30.6284,25.9866,20.0839
2660,4077,0.15,4.79545,16.6876,13.1278,9.52311
2660,4108,0.15,4.79545,9.60779,7.19147,4.87149
2660,4138,0.15,4.79545,6.00615,4.32095,2.80416
2660,4169,0.15,4.79545,4.05263,2.7774,1.74224
2660,4199,0.15,4.79545,2.70348,1.90528,1.17271
2660,4230,0.15,4.79545,2.46051,2.02712,1.46321
2660,4261,0.15,4.79545,5.55237,4.64417,3.75351
2660,4291,0.15,4.79545,14.6584,12.8784,11.0885
2660,4322,0.15,4.79545,31.5266,29.5362,26.9185
2660,4352,0.15,4.79545,45.2942,43.9023,40.7509
2660,4383,0.15,4.79545,45.2511,42.6627,38.2072
2660,4414,0.15,4.90709,30.1491,25.4957,20.1742
2660,4442,0.15,4.90709,16.7228,13.1478,9.41856
2660,4473,0.15,4.90709,9.17819,6.93839,4.7922
2660,4503,0.15,4.90709,5.5497,3.91783,2.68308
2660,4534,0.15,4.90709,3.84836,2.60084,1.70263
2660,4564,0.15,4.90709,2.64838,1.84897,1.13293
2660,4595,0.15,4.90709,2.65588,2.02061,1.37122
2660,4626,0.15,4.90709,5.38432,4.551,3.63889
2660,4656,0.15,4.90709,14.7257,12.6955,10.9586
2660,4687,0.15,4.90709,30.946,28.9289,26.6595
2660,4717,0.15,4.90709,45.3028,43.3144,40.471
2660,4748,0.15,4.90709,46.1318,42.5172,38.2526
2660,4779,0.15,4.83095,30.4082,25.2975,20.1106
2660,4807,0.15,4.83095,16.5588,12.8906,9.19506
2660,4838,0.15,4.83095,9.173,6.80097,4.63668
2660,4868,0.15,4.83095,6.43907,4.50712,2.72719
2660,4899,0.15,4.83095,4.00529,2.75471,1.66299
2660,4929,0.15,4.83095,2.66604,1.84736,1.12011
2660,4960,0.15,4.83095,2.30871,1.84273,1.31795
2660,4991,0.15,4.83095,5.33684,4.32527,3.4369
2660,5021,0.15,4.83095,13.3972,11.9504,10.2551
2660,5052,0.15,4.83095,29.4626,27.7591,25.6493
2660,5082,0.15,4.83095,44.7425,43.084,39.7644
2660,5113,0.15,4.83095,45.8931,42.6597,37.8189
2660,5144,0.15,4.69447,30.7714,25.5604,20.1083
2660,5173,0.15,4.69447,16.4093,12.3481,9.11657
2660,5204,0.15,4.69447,9.35667,6.97816,4.78159
2660,5234,0.15,4.69447,6.29423,4.28485,2.78107
2660,5265,0.15,4.69447,3.86719,2.47121,1.57191
2660,5295,0.15,4.69447,2.29625,1.53794,1.00862
2660,5326,0.15,4.69447,2.00845,1.7246,1.28175
2660,5357,0.15,4.69447,5.14457,4.33499,3.49541
2660,5387,0.15,4.69447,13.931,12.2776,10.5558
2660,5418,0.15,4.69447,30.2433,28.5388,26.0108
2660,5448,0.15,4.69447,43.9752,43.0981,39.7857
2660,5479,0.15,4.69447,44.9483,42.3556,37.715
2660,5510,0.15,4.67001,30.5213,25.2881,19.8616
2660,5538,0.15,4.67001,16.8063,13.1121,9.20153
2660,5569,0.15,4.67001,8.97291,6.66622,4.66942
2660,5599,0.15,4.67001,5.89943,4.18461,2.83809
2660,5630,0.15,4.67001,3.73475,2.62999,1.71595
2660,5660,0.15,4.67001,2.65849,1.91766,1.17547
2660,5691,0.15,4.67001,2.55603,1.94866,1.4172
2660,5722,0.15,4.67001,5.35219,4.58414,3.65859
2660,5752,0.15,4.67001,14.0437,12.5285,10.8186
2660,5783,0.15,4.67001,30.516,28.9111,26.2095
2660,5813,0.15,4.67001,44.502,43.1659,40.3318
2660,5844,0.15,4.67001,45.8353,43.1198,38.4916
2660,5875,0.15,4.78794,31.3545,26.3908,20.4154
2660,5903,0.15,4.78794,16.9866,13.4542,9.43946
2660,5934,0.15,4.78794,9.64961,7.10992,4.77249
2660,5964,0.15,4.78794,6.31248,4.42372,2.75797
2660,5995,0.15,4.78794,3.94603,2.62878,1.76208
2660,6025,0.15,4.78794,2.70395,1.77597,1.13359
2660,6056,0.15,4.78794,2.40464,1.97224,1.35997
2660,6087,0.15,4.78794,5.22978,4.44814,3.46236
2660,6117,0.15,4.78794,14.2293,12.4276,10.6288
2660,6148,0.15,4.78794,29.8788,28.4307,25.8335
2660,6178,0.15,4.78794,44.0375,43.0586,39.9443
2660,6209,0.15,4.78794,45.5551,43.395,38.1015
2660,6240,0.15,4.70802,30.6486,26.4794,20.352
2660,6268,0.15,4.70802,17.2887,13.6505,9.39598
2660,6299,0.15,4.70802,9.31774,6.96501,4.7452
2660,6329,0.15,4.70802,6.10799,4.25137,2.76484
2660,6360,0.15,4.70802,3.46189,2.58661,1.64568
2660,6390,0.15,4.70802,2.28545,1.60886,1.08024
2660,6421,0.15,4.70802,2.3177,1.55273,1.26186
2660,6452,0.15,4.70802,4.89453,4.02812,3.35471
2660,6482,0.15,4.70802,13.6119,12.0252,10.0401
2660,6513,0.15,4.70802,29.6024,27.746,25.1185
2660,6543,0.15,4.70802,44.6564,43.6073,39.6189
2660,6574,0.15,4.70802,46.1968,43.3404,38.0586
2660,6605,0.15,4.63193,31.133,26.0864,20.4891
2660,6634,0.15,4.63193,16.4829,12.7899,9.26135
2660,6665,0.15,4.63193,9.16364,7.14333,4.7671
2660,6695,0.15,4.63193,5.77115,4.47977,2.73409
2660,6726,0.15,4.63193,3.90519,2.76812,1.69971
2660,6756,0.15,4.63193,2.47799,1.69003,1.09606
2660,6787,0.15,4.63193,2.16979,1.63773,1.32728
2660,6818,0.15,4.63193,5.06466,4.13212,3.48173
2660,6848,0.15,4.63193,13.6847,11.8446,10.2444
2660,6879,0.15,4.63193,29.9811,28.0632,25.5977
2660,6909,0.15,4.63193,44.2672,43.0605,39.6775
2660,6940,0.15,4.63193,46.2546,42.6273,37.4956
2660,6971,0.15,4.59434,30.8331,25.6177,19.9062
2660,6999,0.15,4.59434,17.2519,13.5726,9.2366
2660,7030,0.15,4.59434,9.3542,7.16905,4.71228
2660,7060,0.15,4.59434,5.93517,4.41581,2.76124
2660,7091,0.15,4.59434,4.1401,2.81534,1.70477
2660,7121,0.15,4.59434,2.72475,1.92934,1.14075
2660,7152,0.15,4.59434,2.44949,1.90979,1.37138
2660,7183,0.15,4.59434,5.40444,4.70956,3.75253
2660,7213,0.15,4.59434,14.4551,13.031,11.1012
2660,7244,0.15,4.59434,30.8918,29.6919,26.8201
2660,7274,0.15,4.59434,45.5211,44.3109,40.585
2660,7305,0.15,4.59434,46.1366,44.1228,38.6954
2660,7336,0.15,4.80979,31.0196,26.6745,20.4518
2660,7364,0.15,4.80979,17.2442,13.3779,9.33463
2660,7395,0.15,4.80979,9.1235,7.08509,4.68486
2660,7425,0.15,4.80979,6.03155,4.25903,2.68329
2660,7456,0.15,4.80979,3.75145,2.67638,1.62609
2660,7486,0.15,4.80979,2.60263,1.77202,1.05145
2660,7517,0.15,4.80979,2.47949,1.85078,1.27546
2660,7548,0.15,4.80979,5.11066,4.02905,3.19396
2660,7578,0.15,4.80979,13.3457,11.6756,9.68389
2660,7609,0.15,4.80979,28.2902,26.612,24.2746
2660,7639,0.15,4.80979,42.528,40.6988,38.4662
2660,7670,0.15,4.80979,44.7772,42.4397,37.463
2660,7701,0.15,4.45684,30.8111,26.4817,20.2603
2660,7729,0.15,4.45684,17.0943,13.4793,9.43874
2660,7760,0.15,4.45684,9.24078,7.19622,4.73406
2660,7790,0.15,4.45684,6.12445,4.37914,2.71728
2660,7821,0.15,4.45684,3.70007,2.55953,1.61792
2660,7851,0.15,4.45684,2.3357,1.55823,1.10536
2660,7882,0.15,4.45684,2.33566,1.61987,1.2926
2660,7913,0.15,4.45684,4.92715,4.06648,3.26717
2660,7943,0.15,4.45684,13.0553,11.5907,9.73396
2660,7974,0.15,4.45684,28.7021,27.4617,24.5721
2660,8004,0.15,4.45684,43.4875,41.77,38.75
2660,8035,0.15,4.45684,46.1423,43.0879,37.7126
2660,8066,0.15,4.47938,32.2344,26.7752,20.468
2674,3987,0.16,5.60171,45.7253,44.6232,42.3392
2674,4018,0.16,5.60171,46.255,43.6143,38.5711
2674,4049,0.16,5.31309,30.2384,25.6784,19.9993
2674,4077,0.16,5.31309,17.3133,13.2208,9.32109
2674,4108,0.16,5.31309,9.46973,7.10854,4.75907
2674,4138,0.16,5.31309,6.23559,4.43997,2.89741
2674,4169,0.16,5.31309,4.0273,2.66046,1.74291
2674,4199,0.16,5.31309,2.61444,1.64744,1.15039
2674,4230,0.16,5.31309,2.58398,1.89531,1.48968
2674,4261,0.16,5.31309,5.88629,4.8508,4.09135
2674,4291,0.16,5.31309,14.7605,13.0736,12.0979
2674,4322,0.16,5.31309,32.0265,30.8517,29.2894
2674,4352,0.16,5.31309,46.4848,45.2689,43.1751
2674,4383,0.16,5.31309,46.498,44.6978,39.7037
2674,4414,0.16,5.50302,30.7974,26.4337,20.7705
2674,4442,0.16,5.50302,16.469,13.509,9.55567
2674,4473,0.16,5.50302,9.576,7.32768,4.87296
2674,4503,0.16,5.50302,6.03025,4.62364,2.98724
2674,4534,0.16,5.50302,3.89273,2.88283,1.86836
2674,4564,0.16,5.50302,2.70011,1.83914,1.26619
2674,4595,0.16,5.50302,2.54563,1.95984,1.54781
2674,4626,0.16,5.50302,5.9094,4.91343,4.18085
2674,4656,0.16,5.50302,15.3376,13.592,12.3872
2674,4687,0.16,5.50302,33.3238,31.9184,29.3984
2674,4717,0.16,5.50302,47.2026,45.8311,43.0241
2674,4748,0.16,5.50302,47.3381,44.2725,39.2769
2674,4779,0.16,5.49583,31.1036,25.6512,20.201
2674,4807,0.16,5.49583,16.8725,13.1617,9.09814
2674,4838,0.16,5.49583,9.42458,7.3454,4.69756
2674,4868,0.16,5.49583,5.67207,4.05673,2.64924
2674,4899,0.16,5.49583,3.51295,2.34668,1.6347
2674,4929,0.16,5.49583,2.28441,1.50678,1.07806
2674,4960,0.16,5.49583,2.51142,1.76322,1.40259
2674,4991,0.16,5.49583,5.47283,4.6067,3.88575
2674,5021,0.16,5.49583,14.6798,13.3102,11.7519
2674,5052,0.16,5.49583,32.3107,31.2147,28.3996
2674,5082,0.16,5.49583,46.7595,45.5838,42.4079
2674,5113,0.16,5.49583,47.173,44.4937,39.5687
2674,5144,0.16,5.35478,31.5415,26.6267,20.7196
2674,5173,0.16,5.35478,17.1402,13.2054,9.23461
2674,5204,0.16,5.35478,9.236,7.19292,4.7369
2674,5234,0.16,5.35478,6.04204,4.52193,2.80966
2674,5265,0.16,5.35478,4.00828,2.88161,1.75453
2674,5295,0.16,5.35478,2.55471,1.7483,1.17304
2674,5326,0.16,5.35478,2.52904,2.00136,1.49876
2674,5357,0.16,5.35478,6.11618,4.91814,4.15098
2674,5387,0.16,5.35478,15.6673,14.3496,12.6004
2674,5418,0.16,5.35478,33.9015,32.1199,30.0283
2674,5448,0.16,5.35478,47.4697,46.1278,43.4534
2674,5479,0.16,5.35478,47.9449,44.7372,39.4779
2674,5510,0.16,5.51143,31.5454,26.0737,20.2023
2674,5538,0.16,5.51143,17.6465,13.1584,9.35459
2674,5569,0.16,5.51143,10.1487,7.25294,4.77676
2674,5599,0.16,5.51143,6.53576,4.21593,2.86437
2674,5630,0.16,5.51143,4.10065,2.85194,1.7271
2674,5660,0.16,5.51143,2.48886,1.82688,1.10822
2674,5691,0.16,5.51143,2.32149,1.89136,1.29941
2674,5722,0.16,5.51143,5.17593,4.54515,3.66771
2674,5752,0.16,5.51143,13.8891,12.3589,10.9678
2674,5783,0.16,5.51143,31.1407,29.565,27.3118
2674,5813,0.16,5.51143,46.1488,44.4012,41.7938
2674,5844,0.16,5.51143,46.8395,43.8421,39.2659
2674,5875,0.16,5.17223,30.9135,26.5686,20.7683
2674,5903,0.16,5.17223,17.0668,13.4147,9.68099
2674,5934,0.16,5.17223,9.24307,6.97114,4.83334
2674,5964,0.16,5.17223,6.01204,4.24705,2.83463
2674,5995,0.16,5.17223,4.11149,2.8906,1.78646
2674,6025,0.16,5.17223,2.50532,1.84258,1.13811
2674,6056,0.16,5.17223,2.53258,1.94091,1.43097
2674,6087,0.16,5.17223,5.74384,4.89915,3.98727
2674,6117,0.16,5.17223,15.1409,13.4302,11.8634
2674,6148,0.16,5.17223,33.1397,31.003,28.6553
2674,6178,0.16,5.17223,47.3202,45.3048,42.8691
2674,6209,0.16,5.17223,46.764,44.489,39.681
2674,6240,0.16,5.38245,31.0393,26.1619,20.667
2674,6268,0.16,5.38245,17.3036,12.8263,9.54852
2674,6299,0.16,5.38245,9.48919,6.84466,4.75768
2674,6329,0.16,5.38245,6.07812,4.38112,2.77373
2674,6360,0.16,5.38245,3.73086,2.72122,1.67865
2674,6390,0.16,5.38245,2.50046,1.81155,1.08347
2674,6421,0.16,5.38245,2.17853,1.66876,1.34217
2674,6452,0.16,5.38245,5.46745,4.49937,3.67333
2674,6482,0.16,5.38245,15.461,13.4504,11.4634
2674,6513,0.16,5.38245,32.3397,31.1302,27.8893
2674,6543,0.16,5.38245,46.4697,45.2337,41.839
2674,6574,0.16,5.38245,47.1563,44.1809,39.0643
2674,6605,0.16,5.19948,32.1682,26.7446,20.5444
2674,6634,0.16,5.19948,17.5466,13.4287,9.10505
2674,6665,0.16,5.19948,9.52643,7.07818,4.59804
2674,6695,0.16,5.19948,6.0631,4.33492,2.68247
2674,6726,0.16,5.19948,3.5123,2.38566,1.58201
2674,6756,0.16,5.19948,2.29425,1.63913,1.00914
2674,6787,0.16,5.19948,2.31146,1.69357,1.3228
2674,6818,0.16,5.19948,5.32935,4.45278,3.73497
2674,6848,0.16,5.19948,14.747,13.1912,11.4576
2674,6879,0.16,5.19948,32.1536,29.9017,27.784
2674,6909,0.16,5.19948,46.6854,44.9813,42.4957
2674,6940,0.16,5.19948,47.4593,44.75,39.476
2674,6971,0.16,5.15233,30.963,26.5461,20.3423
2674,6999,0.16,5.15233,17.29,13.1863,9.34963
2674,7030,0.16,5.15233,9.60893,7.10597,4.78781
2674,7060,0.16,5.15233,6.1093,4.17511,2.76328
2674,7091,0.16,5.15233,4.03482,2.82453,1.65075
2674,7121,0.16,5.15233,2.43351,1.66167,1.0938
2674,7152,0.16,5.15233,2.71832,1.91307,1.40184
2674,7183,0.16,5.15233,5.98037,4.77087,3.88014
2674,7213,0.16,5.15233,15.3438,13.2736,11.8627
2674,7244,0.16,5.15233,32.363,30.5107,28.4146
2674,7274,0.16,5.15233,47.1018,45.6115,42.6473
2674,7305,0.16,5.15233,48.3655,45.2989,39.9299
2674,7336,0.16,5.29555,32.2188,27.1267,20.9227
2674,7364,0.16,5.29555,17.9466,13.482,9.39787
2674,7395,0.16,5.29555,9.24056,7.13269,4.67331
2674,7425,0.16,5.29555,6.02979,4.12972,2.74308
2674,7456,0.16,5.29555,3.80287,2.68908,1.6542
2674,7486,0.16,5.29555,2.39347,1.64622,1.03759
2674,7517,0.16,5.29555,2.33484,1.61539,1.23456
2674,7548,0.16,5.29555,4.74298,3.92106,3.17215
2674,7578,0.16,5.29555,13.3159,11.9176,10.012
2674,7609,0.16,5.29555,29.4668,27.9637,25.6695
2674,7639,0.16,5.29555,44.9788,44.0314,40.4386
2674,7670,0.16,5.29555,47.0402,44.6143,38.875
2674,7701,0.16,4.87017,31.9556,27.1841,20.8337
2674,7729,0.16,4.87017,17.7227,13.4237,9.68973
2674,7760,0.16,4.87017,9.90153,7.2276,4.94888
2674,7790,0.16,4.87017,6.19533,4.39972,2.85961
2674,7821,0.16,4.87017,3.83818,2.72346,1.76484
2674,7851,0.16,4.87017,2.56572,1.8183,1.10585
2674,7882,0.16,4.87017,2.46226,1.94563,1.34767
2674,7913,0.16,4.87017,5.25655,4.59925,3.53251
2674,7943,0.16,4.87017,14.0734,12.2505,10.7882
2674,7974,0.16,4.87017,31.3882,29.719,26.9463
2674,8004,0.16,4.87017,46.3076,44.3285,41.4683
2674,8035,0.16,4.87017,47.3329,44.7572,39.6824
2674,8066,0.16,5.06907,31.6292,27.1059,21.1564
2687,3987,0.17,6.05867,50.866,49.0677,45.5581
2687,4018,0.17,6.05867,49.4945,46.0524,40.4558
2687,4049,0.17,6.12332,31.9207,26.3918,20.4374
2687,4077,0.17,6.12332,17.7081,13.322,9.40106
2687,4108,0.17,6.12332,9.76767,7.09787,4.85604
2687,4138,0.17,6.12332,6.34967,4.15252,2.87403
2687,4169,0.17,6.12332,4.08104,2.83492,1.79268
2687,4199,0.17,6.12332,2.68424,1.8681,1.28726
2687,4230,0.17,6.12332,2.87936,2.31014,1.615
2687,4261,0.17,6.12332,6.9101,5.61228,4.48387
2687,4291,0.17,6.12332,18.0052,15.4882,13.7552
2687,4322,0.17,6.12332,36.8507,34.0044,32.2285
2687,4352,0.17,6.12332,51.3071,49.3099,45.8798
2687,4383,0.17,6.12332,49.9712,46.3612,41.2061
2687,4414,0.17,6.21054,33.0708,27.2011,21.3241
2687,4442,0.17,6.21054,18.5249,13.6628,9.85945
2687,4473,0.17,6.21054,9.6287,7.33894,4.98575
2687,4503,0.17,6.21054,6.2476,4.66108,2.94238
2687,4534,0.17,6.21054,4.42808,3.04318,1.87246
2687,4564,0.17,6.21054,3.05373,2.15397,1.28085
2687,4595,0.17,6.21054,3.11815,2.3006,1.62235
2687,4626,0.17,6.21054,6.47434,5.38483,4.37722
2687,4656,0.17,6.21054,17.1494,15.3713,13.4346
2687,4687,0.17,6.21054,35.9207,33.8031,31.3846
2687,4717,0.17,6.21054,50.5786,48.6878,45.0994
2687,4748,0.17,6.21054,48.9631,46.7063,40.6615
2687,4779,0.17,6.07752,32.4614,27.0521,20.8785
2687,4807,0.17,6.07752,18.2453,14.0233,9.69212
2687,4838,0.17,6.07752,10.63,7.79436,5.07703
2687,4868,0.17,6.07752,6.7795,4.79707,3.04981
2687,4899,0.17,6.07752,4.36277,2.97398,1.87792
2687,4929,0.17,6.07752,3.04269,1.97563,1.25546
2687,4960,0.17,6.07752,2.90665,2.15105,1.57502
2687,4991,0.17,6.07752,6.62189,5.52809,4.29795
2687,5021,0.17,6.07752,17.3691,15.7855,13.2517
2687,5052,0.17,6.07752,35.7568,34.2745,31.1352
2687,5082,0.17,6.07752,50.1369,48.8308,45.1486
2687,5113,0.17,6.07752,49.9052,46.839,41.2895
2687,5144,0.17,6.05811,32.623,27.3046,21.0764
2687,5173,0.17,6.05811,17.6672,13.348,9.38812
2687,5204,0.17,6.05811,10.0827,7.03114,4.83669
2687,5234,0.17,6.05811,6.56532,4.37731,2.83823
2687,5265,0.17,6.05811,4.43303,2.99049,1.7674
2687,5295,0.17,6.05811,3.1648,2.08305,1.20212
2687,5326,0.17,6.05811,2.90225,2.27924,1.56
2687,5357,0.17,6.05811,6.54497,5.39232,4.25017
2687,5387,0.17,6.05811,17.1364,15.185,12.9162
2687,5418,0.17,6.05811,35.1081,33.5837,30.6011
2687,5448,0.17,6.05811,50.2124,49.0985,44.9356
2687,5479,0.17,6.05811,49.1562,46.259,40.5726
2687,5510,0.17,5.88985,33.2953,27.8291,20.8191
2687,5538,0.17,5.88985,19.0774,14.4816,9.6397
2687,5569,0.17,5.88985,10.5218,7.90352,5.08132
2687,5599,0.17,5.88985,6.68497,4.74763,2.94118
2687,5630,0.17,5.88985,4.47761,3.25651,1.77487
2687,5660,0.17,5.88985,2.68817,2.00231,1.17506
